username,date,year,month,day,hour,minute,second,text,text_clean
Pedrovieir,2018-09-09 18:43:52-07:00,2018,9,9,18,43,52,"RT @Ciro2018: O debate com os candidatos à Presidência da República, promovido pela Tv Gazeta, é neste domingo, 09/09, às 18h! #CiroNaGazet…","@ciro2018 : o debater o candidato presidência repúblico , promover pelar tv gazeta , n domingo , 09/09 , s 18h ! cironagazet …"
BoulosArretado,2018-09-09 18:43:52-07:00,2018,9,9,18,43,52,"RT @Vitor_Xokito: Guilherme boulos chega no debate com povo, movimento social! Povo Governando é com Boulos presidente #BoulosNaGazeta #Gaz…","@vitor_xokito : guilherme boulos chegar o debater , movimentar social ! governar boulos presidente boulosnagazeta gaz …"
pastelcomsuco,2018-09-09 18:43:53-07:00,2018,9,9,18,43,53,impedida de assistir o debate já q pra minha mãe faustão é sagrado 🙄,impedir assistir o debater q pra mãe faustão sagrar 🙄
Luitzr,2018-09-09 18:43:53-07:00,2018,9,9,18,43,53,RT @BlogdoAmorim: Estão anunciando debate de presidenciáveis na TV neste domingo. Se tivessem um pingo de respeito por tudo que aconteceu c…,@blogdoamorim : anunciar debater presidenciáveis o tv n domingo . pingar respeitar acontecer c …
Jpaulo_anao,2018-09-09 18:43:53-07:00,2018,9,9,18,43,53,E vamos da boa e velha politica nacional... #gazetaestadaojp,e e velho politicar nacional ... gazetaestadaojp
vinigutheil,2018-09-09 18:43:54-07:00,2018,9,9,18,43,54,FINALMENTE,finalmente
eericdesa,2018-09-09 18:43:54-07:00,2018,9,9,18,43,54,RT @TeamCiroGomes: Ciro Gomes tem agora 48% das menções sobre o debate na Gazeta aqui no Twitter! #Ciro12 #GazetaEstadaoJP,@teamcirogomes : ciro gomar 48 % menção sobrar o debater o gazeta o twitter ! ciro12 gazetaestadaojp
WandersonBrito2,2018-09-09 18:43:55-07:00,2018,9,9,18,43,55,"RT @VemPraMassa: Nossa mobilização é espontânea, alegre e propositiva. N disputamos simpatias ou alimentamos ódios, desde SEMPRE nosso obje…","@vempramassa : mobilização espontâneo , alegrar e propositiva . n disputar simpatia alimentar ódio , obje …"
LMC240570,2018-09-09 18:43:56-07:00,2018,9,9,18,43,56,"RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI #eleicoes2018

https…",@estadao : presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji eleicoes2018 https …
6ixjj_,2018-09-09 18:43:56-07:00,2018,9,9,18,43,56,"RT @anadehollanda: O domínio dos temas e a precisão de Ciro Gomes no debate da TV Gazeta, Estadão e Jovem Pan inibe os demais presidenciáve…","@anadehollanda : o domínio temer e o precisão ciro gomar o debater tv gazeta , estadão e jovem pan inibir o presidenciáve …"
kellzinea,2018-09-09 18:43:57-07:00,2018,9,9,18,43,57,debate sem daciolo n tem graça,debater daciolo n graça
HUGHESM4N,2018-09-09 18:43:57-07:00,2018,9,9,18,43,57,"RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI #eleicoes2018

https…",@estadao : presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji eleicoes2018 https …
magnunshead,2018-09-09 18:43:58-07:00,2018,9,9,18,43,58,"@felipechvs Pelo menos no debate, aí põe faixa presidencial e abre as pernas pro banco","@felipechvs pelar o debater , pôr faixar presidencial e abrir o perna pro banco"
7Conrado7,2018-09-09 18:43:58-07:00,2018,9,9,18,43,58,RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP https://t.co/W5ATcQLd3Z,@estadao : presidenciáveis participar debater gazetaestadaojp https://t.co/w5atcqld3z
thdegna,2018-09-09 18:43:59-07:00,2018,9,9,18,43,59,RT @sensacionalista: Bolsonaro mete atestado para não ir a debate https://t.co/rLcrk0XseT,@sensacionalista : bolsonaro meter atestar parir o debater https://t.co/rlcrk0xset
atlantiqi,2018-09-09 18:43:59-07:00,2018,9,9,18,43,59,"RT @MidiaNINJA: A Av. Paulista, em SP, recebeu nessa tarde o Bloco #VemComLula, formado por apoiadores do ex-presidente em defesa de sua ca…","@midianinja : o av . paulista , sp , receber n tardar o bloco vemcomlula , formar apoiadores ex - presidente defeso suar ca …"
k4n0n,2018-09-09 18:43:59-07:00,2018,9,9,18,43,59,"RT @lindberghfarias: O nome disso é PERSEGUIÇÃO e CENSURA. É escandaloso, querem proibir a simples menção ao nome do Lula! É muito medo da…","@lindberghfarias : o d perseguição e censurar . escandaloso , querer proibir o simples menção o o lula ! medo …"
rogersabdullah,2018-09-09 18:44:00-07:00,2018,9,9,18,44,0,"RT @LisetePSOL: ""Colocar banqueiro pra tomar conta da economia é como colocar o Maradona pra comandar a seleção brasileira contra a Argenti…","@lisetepsol : "" colocar banqueiro pra tomar contar economia comer colocar o maradona pra comandar o seleção brasileiro o argenti …"
jhonnyraphael2,2018-09-09 18:44:00-07:00,2018,9,9,18,44,0,@BlogDoPim Q DEBATE ? NEM VI ... 17 NELES,@blogdopim q debater ? vir ... 17 n
BrunoCovre1,2018-09-09 18:44:01-07:00,2018,9,9,18,44,1,RT @WellingtonAires: Acompanhe o debate da TV Gazeta #Ciro12 #GazetaEstadaoJP,@wellingtonaires : acompanhar o debater tv gazeta ciro12 gazetaestadaojp
jowcaas,2018-09-09 18:44:02-07:00,2018,9,9,18,44,2,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
MalevoladaZoeir,2018-09-09 18:44:02-07:00,2018,9,9,18,44,2,RT @TeamCiroGomes: Ciro Gomes tem agora 48% das menções sobre o debate na Gazeta aqui no Twitter! #Ciro12 #GazetaEstadaoJP,@teamcirogomes : ciro gomar 48 % menção sobrar o debater o gazeta o twitter ! ciro12 gazetaestadaojp
diegoaraujo02,2018-09-09 18:44:02-07:00,2018,9,9,18,44,2,RT @VemPraMassa: Alô Massa! Estamos fazendo BONITO! Vamos em frente! 🎼É #Ciro12 no Twitter e o ❤️ para fazer do @cirogomes presidente do Br…,@vempramassa : alô massa ! bonito ! frente ! 🎼 ciro12 o twitter e o ❤ ️ parir @cirogomes presidente br …
deyvisonpierr,2018-09-09 18:44:03-07:00,2018,9,9,18,44,3,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
amapunki,2018-09-09 18:44:03-07:00,2018,9,9,18,44,3,"A Palmirinha podia estar mediando esse debate!
https://t.co/9k0pK9OoYy

#GazetaEstadaoJP",o palmirinha mediar debater ! https://t.co/9k0pk9ooyy gazetaestadaojp
itsjuliat_,2018-09-09 18:44:03-07:00,2018,9,9,18,44,3,"RT @psol50: Não está assistindo ao debate #GazetaEstadaoJP? Entra aí e tuíte com #BoulosNaGazeta! 
https://t.co/XRvBNZ0btu",@psol50 : assistir o o debater gazetaestadaojp ? entrar e tuíte boulosnagazeta ! https://t.co/xrvbnz0btu
cirogomespaizao,2018-09-09 18:44:03-07:00,2018,9,9,18,44,3,"RT @anadehollanda: O domínio dos temas e a precisão de Ciro Gomes no debate da TV Gazeta, Estadão e Jovem Pan inibe os demais presidenciáve…","@anadehollanda : o domínio temer e o precisão ciro gomar o debater tv gazeta , estadão e jovem pan inibir o presidenciáve …"
jalfredobc,2018-09-09 18:44:03-07:00,2018,9,9,18,44,3,RT @IvanValente: Boulos arrasa o banqueiro Meirelles no debate agora na TV.Disse taxativamente que vai acabar c/o bolsa banqueiro e que vai…,@ivanvalente : boulos arrasar o banqueiro meirelles o debater o tv.disse taxativamente acabar c / o bolsar banqueiro e …
letmekissyx,2018-09-09 18:44:03-07:00,2018,9,9,18,44,3,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
TorrandoemRR,2018-09-09 18:44:04-07:00,2018,9,9,18,44,4,"RT @danilo_sanches: Imagina o Debate no SBT mediado pelo Silvio Santos aí ele pergunta ""Quem quer dinheirooo?"" e o Boulos responde ""os gran…","@danilo_sanches : imaginar o debater o sbt mediar pelar silvio santo perguntar "" querer dinheirooo ? "" e o boulos responder "" o gran …"
Daora_Thalia,2018-09-09 18:44:04-07:00,2018,9,9,18,44,4,"RT @TwitterGov: ⚡️Acontecendo agora: o debate entre os candidatos à Presidência do Brasil AO VIVO no Twitter.🇧🇷   

Participe das conversas…",@twittergov : ⚡ ️acontecendo : o debater entrar o candidato presidência brasil o o viver o twitter . 🇧 🇷 participar converso …
rikcborges,2018-09-09 18:44:04-07:00,2018,9,9,18,44,4,Quem não tem a TV Gazeta de São Paulo pode ver no link a seguir. | Presidenciáveis participam do debate… https://t.co/rSnAXI1ABd,o tv gazeta paulo o link o seguir . | presidenciáveis participar debater … https://t.co/rsnaxi1abd
jf_mga,2018-09-09 18:44:05-07:00,2018,9,9,18,44,5,cirogomes: RT ehoradociro: Vamos ouvir o cirogomes no debate da #GazetaEstadaoJP #CIRO #CIRO12 #CIROPRESIDENTE #CIROGOMES,cirogomes : ehoradociro : ouvir o cirogomes o debater gazetaestadaojp ciro ciro12 ciropresidente cirogomes
Galvo16,2018-09-09 18:44:05-07:00,2018,9,9,18,44,5,Esse formato engessado do debate é horrível! Pouquíssimo tempo para falar.  #GazetaEstadaoJP,formato engessar debater horrível ! parir falar . gazetaestadaojp
Dilibra22Maria,2018-09-09 18:44:05-07:00,2018,9,9,18,44,5,"RT @bbcbrasil: O clima esquenta no debate entre Boulos e Henrique Meirelles. ""Você fica falando de 'chamar o Meirelles'. Eu não vou 'chamar…","@bbcbrasil : o clima esquentar o debater entrar boulos e henrique meirelles . "" ficar falar ' chamar o meirelles ' . ' chamar …"
eericdesa,2018-09-09 18:44:05-07:00,2018,9,9,18,44,5,"RT @folha: Marina é prova de que a educação pode 'emancipar uma pessoa', diz Ciro; siga debate  https://t.co/sa4V9f7wYt #Eleições2018 https…","@folha : marino provar o educação ' emancipar umar pessoa ' , ciro ; seguir debater https://t.co/sa4v9f7wyt eleições2018 https …"
tashanegona,2018-09-09 18:44:06-07:00,2018,9,9,18,44,6,"RT @TwitterGov: ⚡️Acontecendo agora: o debate entre os candidatos à Presidência do Brasil AO VIVO no Twitter.🇧🇷   

Participe das conversas…",@twittergov : ⚡ ️acontecendo : o debater entrar o candidato presidência brasil o o viver o twitter . 🇧 🇷 participar converso …
betocardoso3,2018-09-09 18:44:06-07:00,2018,9,9,18,44,6,"@Estadao Excelente debate, descubro quem é quem","@estadao excelente debater , descobrir"
netosenador123,2018-09-09 18:44:06-07:00,2018,9,9,18,44,6,"""O baronato do Brasil mantém mais de 500 bilhões no exterior e isso não pode mais acontecer"" - Ciro  no debate… https://t.co/4rUAedkwC4",""" o baronato brasil manter 500 bilião o exterior e acontecer "" - ciro o debater … https://t.co/4ruaedkwc4"
mmunhollo,2018-09-09 18:44:06-07:00,2018,9,9,18,44,6,@Estadao Um debate engessado e mequetrefe.,@estadao debater engessar e mequetrefe .
jf_mga,2018-09-09 18:44:06-07:00,2018,9,9,18,44,6,cirogomes: RT TeamCiroGomes: Ciro Gomes tem agora 48% das menções sobre o debate na Gazeta aqui no Twitter! #Ciro12… https://t.co/lz2Kslpw5f,cirogomes : teamcirogomes : ciro gomar 48 % menção sobrar o debater o gazeta o twitter ! ciro12 … https://t.co/lz2kslpw5f
eitathales,2018-09-09 18:44:06-07:00,2018,9,9,18,44,6,"RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI #eleicoes2018

https…",@estadao : presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji eleicoes2018 https …
GilvanMontalvo2,2018-09-09 18:44:06-07:00,2018,9,9,18,44,6,RT @JornalDaGazeta: Veja a resposta da candidata @MarinaSilva à pergunta feita pela jornalista @augustosnunes no debate #GazetaEstadaoJP. h…,@jornaldagazeta : o respostar candidato @marinasilva perguntar feito pelar jornalista @augustosnunes o debater gazetaestadaojp . h …
AAMOURA,2018-09-09 18:44:06-07:00,2018,9,9,18,44,6,RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP https://t.co/W5ATcQLd3Z,@estadao : presidenciáveis participar debater gazetaestadaojp https://t.co/w5atcqld3z
cabelIovers,2018-09-09 18:44:07-07:00,2018,9,9,18,44,7,"RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI #eleicoes2018

https…",@estadao : presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji eleicoes2018 https …
Gallofrey,2018-09-09 18:44:07-07:00,2018,9,9,18,44,7,"RT @BuzzFeedNewsBR: @CaboDaciolo anunciou que no último dia 5 iniciou um período de 21 dias de oração e jejum, o que fará com que não parti…","@buzzfeednewsbr : @cabodaciolo anunciar o 5 período 21 oração e jejum , o …"
semfimlucrativo,2018-09-09 18:44:07-07:00,2018,9,9,18,44,7,RT @coimbraricardo: Eu tô curtindo bem essa apresentadora do debate da gazeta que é uma curiosa mistura de Nair Bello com Margareth Thatcher,@coimbraricardo : tô curtir apresentador debater gazeta umar curioso misturar nair bello margareth thatcher
jf_mga,2018-09-09 18:44:08-07:00,2018,9,9,18,44,8,cirogomes: #Ciro12 #GazetaEstadaoJP https://t.co/VIfevRCeCq #CIRO #CIRO12 #CIROPRESIDENTE #CIROGOMES,cirogomes : ciro12 gazetaestadaojp https://t.co/vifevrcecq ciro ciro12 ciropresidente cirogomes
_dudou,2018-09-09 18:44:08-07:00,2018,9,9,18,44,8,"RT @unosemcontextos: A Aracy da top therm melhorou bastante a dicção, tá até apresentando o debate #GazetaEstadaoJP","@unosemcontextos : o aracy top therm melhorar o dicção , tá apresentar o debater gazetaestadaojp"
dan_UN,2018-09-09 18:44:08-07:00,2018,9,9,18,44,8,RT @Estadao: Presidenciáveis participam do debate #GazetaEstadaoJP https://t.co/W5ATcQLd3Z,@estadao : presidenciáveis participar debater gazetaestadaojp https://t.co/w5atcqld3z
rebeldescalca,2018-09-09 18:44:08-07:00,2018,9,9,18,44,8,Que debate é esse que vocês tão falando?,debater falar ?
kaligia,2018-09-09 18:44:08-07:00,2018,9,9,18,44,8,"Ciro Gomes tem ideias, tem propostas e sabe como concretizá-las #Ciro12 #GazetaEstadaoJP","ciro gomar ideia , proposto e comer concretizar - o ciro12 gazetaestadaojp"
igordblima,2018-09-09 18:44:09-07:00,2018,9,9,18,44,9,"RT @anadehollanda: O domínio dos temas e a precisão de Ciro Gomes no debate da TV Gazeta, Estadão e Jovem Pan inibe os demais presidenciáve…","@anadehollanda : o domínio temer e o precisão ciro gomar o debater tv gazeta , estadão e jovem pan inibir o presidenciáve …"
kikoarq,2018-09-09 18:44:09-07:00,2018,9,9,18,44,9,RT @ehoradociro: Vamos ouvir o @cirogomes no debate da #GazetaEstadaoJP,@ehoradociro : ouvir o @cirogomes o debater gazetaestadaojp
almir_otero,2018-09-09 18:44:09-07:00,2018,9,9,18,44,9,RT @IvanValente: Boulos arrasa o banqueiro Meirelles no debate agora na TV.Disse taxativamente que vai acabar c/o bolsa banqueiro e que vai…,@ivanvalente : boulos arrasar o banqueiro meirelles o debater o tv.disse taxativamente acabar c / o bolsar banqueiro e …
denjinfelipe,2018-09-09 18:44:10-07:00,2018,9,9,18,44,10,@calibrelordal Ah não esse calibre não tem o menor comprometimento com o processo democrático. Abrindo live no meio… https://t.co/4kj0w6nBy3,@calibrelordal ah calibrar o comprometimento o processar democrático . abrir live o mear … https://t.co/4kj0w6nby3
Naustria13123,2018-09-09 18:44:10-07:00,2018,9,9,18,44,10,"#GazetaEstadaoJP que debate de baixo nível, com perguntas desconexas e respostas sem sentido. Que falta faz Lula, q… https://t.co/0UJwn1R1zN","gazetaestadaojp debater baixar , perguntar desconexo e respostar sentir . falto lula , q … https://t.co/0ujwn1r1zn"
leosallees2,2018-09-09 18:44:11-07:00,2018,9,9,18,44,11,"Eu já cansei de ver debate de ataques galera KKKK quero ver eles falarem  de propostas pô, não dá #GazetaEstadaoJP","cansar debater ataque galera kkkk querer falar proposto pôr , gazetaestadaojp"
letmekissyx,2018-09-09 18:44:11-07:00,2018,9,9,18,44,11,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
miguel_felician,2018-09-09 18:44:11-07:00,2018,9,9,18,44,11,"RT @anadehollanda: O domínio dos temas e a precisão de Ciro Gomes no debate da TV Gazeta, Estadão e Jovem Pan inibe os demais presidenciáve…","@anadehollanda : o domínio temer e o precisão ciro gomar o debater tv gazeta , estadão e jovem pan inibir o presidenciáve …"
LuccaAbner,2018-09-09 18:44:12-07:00,2018,9,9,18,44,12,RT @sensacionalista: Bolsonaro mete atestado para não ir a debate https://t.co/rLcrk0XseT,@sensacionalista : bolsonaro meter atestar parir o debater https://t.co/rlcrk0xset
roseait,2018-09-09 18:44:12-07:00,2018,9,9,18,44,12,"Marina Silva não consegue assumir que Lula está preso por crime comum. ""AGORA: Presidenciáveis se enfrentam em deba… https://t.co/gnDTxtWFpa","marino silvar conseguir assumir lula presar crime comum . "" : presidenciáveis enfrentar deba … https://t.co/gndtxtwfpa"
odio_nao,2018-09-09 18:44:12-07:00,2018,9,9,18,44,12,RT @chicobarney: Espero que um dia me chamem para fazer perguntas aos candidatos em algum debate presidencial.,@chicobarney : esperar chamar parir perguntar o o candidato algum debater presidencial .
RPU20,2018-09-09 18:44:13-07:00,2018,9,9,18,44,13,Tv Gazeta é terrível no seu debate !,tv gazeta terrível o debater !
coveirolima,2018-09-09 18:44:13-07:00,2018,9,9,18,44,13,"RT @Anb_Li: Pelo que leio na TL, o debate está tranquilo e civilizado. Deve ser a ausência do Cabo Daciolo.","@anb_li : pelar ler o tl , o debater tranquilo e civilizar . dever o ausência cabo daciolo ."
carlos0jr,2018-09-09 18:44:13-07:00,2018,9,9,18,44,13,"RT @anadehollanda: O domínio dos temas e a precisão de Ciro Gomes no debate da TV Gazeta, Estadão e Jovem Pan inibe os demais presidenciáve…","@anadehollanda : o domínio temer e o precisão ciro gomar o debater tv gazeta , estadão e jovem pan inibir o presidenciáve …"
oliveirasmagno,2018-09-09 18:44:13-07:00,2018,9,9,18,44,13,RT @JornalDaGazeta: Veja a resposta da candidata @MarinaSilva à pergunta feita pela jornalista @augustosnunes no debate #GazetaEstadaoJP. h…,@jornaldagazeta : o respostar candidato @marinasilva perguntar feito pelar jornalista @augustosnunes o debater gazetaestadaojp . h …
